time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1992-07-03T15:35:23.740Z,34.06,-116.419,8.248,2.5,mc,0,53,,0.224,ci,ci3034093,2016-02-10T14:38:31.725Z,"6km SSE of Yucca Valley, California",earthquake,,1.455,,32,reviewed,ci,ci
1992-07-03T15:31:11.610Z,34.065,-116.377,-0.038,2.86,ml,0,44.3,,0.184,ci,ci3034091,2016-02-10T14:38:29.781Z,"8km SE of Yucca Valley, California",earthquake,,0.395,,19,reviewed,ci,ci
1992-07-03T15:06:36.280Z,33.88,-116.281,2.004,2.68,mc,0,41.1,,0.158,ci,ci3034088,2016-02-09T20:46:14.134Z,"12km ENE of Thousand Palms, California",earthquake,,0.281,,44,reviewed,ci,ci
1992-07-03T15:03:56.610Z,34.622,-116.69,0.382,2.81,mc,0,55.7,,0.181,ci,ci3034085,2016-02-10T07:37:04.539Z,"32km NE of Lucerne Valley, California",earthquake,,0.471,,71,reviewed,ci,ci
1992-07-03T15:00:44.650Z,34.248,-116.378,-0.861,2.84,mc,0,65.9,,0.172,ci,ci3034084,2016-02-10T00:29:11.272Z,"14km NNW of Joshua Tree, California",earthquake,,0.973,,67,reviewed,ci,ci
1992-07-03T14:59:25.990Z,41.3753333,-121.014,1.084,3.04,md,12,260,0.8667,0.22,nc,nc302529,2016-12-19T14:08:23.068Z,"Northern California",earthquake,3.31,10.31,0.06,9,reviewed,nc,nc
1992-07-03T14:47:43.800Z,34.075,-116.369,2.287,2.78,mc,0,58.1,0.1378,0.162,ci,ci3093420,2016-02-10T14:38:28.371Z,"7km SE of Yucca Valley, California",earthquake,,0.268,,40,reviewed,ci,ci
1992-07-03T14:46:44.730Z,34.094,-116.395,-0.063,3.16,ml,0,33.1,,0.196,ci,ci3034082,2016-02-10T00:29:09.940Z,"4km ESE of Yucca Valley, California",earthquake,,0.423,,24,reviewed,ci,ci
1992-07-03T14:44:20.240Z,34.429,-116.456,9.58,2.56,mc,0,60.2,0.1575,0.26,ci,ci3034080,2016-02-10T14:38:27.150Z,"35km N of Yucca Valley, California",earthquake,,3.745,,21,reviewed,ci,ci
1992-07-03T14:34:44.040Z,34.102,-116.393,0.277,2.86,ml,0,52.8,,0.199,ci,ci3034078,2016-02-10T18:11:44.496Z,"4km ESE of Yucca Valley, California",earthquake,,0.463,,12,reviewed,ci,ci
1992-07-03T14:30:54.710Z,35.029,-116.969,2.281,3.2,ml,0,61,,0.211,ci,ci3034077,2016-02-10T14:38:25.936Z,"15km NNE of Barstow, California",earthquake,,0.373,,19,reviewed,ci,ci
1992-07-03T14:27:24.920Z,34.262,-116.899,4.874,3.27,ml,0,50.8,,0.172,ci,ci3034076,2016-02-09T20:46:12.822Z,"2km NNE of Big Bear Lake, California",earthquake,,1.479,,25,reviewed,ci,ci
1992-07-03T14:23:19.820Z,35.679,-117.59,2.434,3.22,ml,0,122.6,,0.19,ci,ci3034075,2016-02-10T00:29:07.324Z,"10km NE of Ridgecrest, California",earthquake,,0.217,,26,reviewed,ci,ci
1992-07-03T14:20:14.050Z,34.597,-116.629,3.184,2.8,mc,0,59.5,,0.167,ci,ci3034074,2016-02-09T20:46:11.347Z,"35km ENE of Lucerne Valley, California",earthquake,,0.283,,72,reviewed,ci,ci
1992-07-03T14:12:32.110Z,34.611,-116.638,4.142,2.8,ml,0,58.8,,0.17,ci,ci3034073,2016-02-10T21:51:57.072Z,"36km ENE of Lucerne Valley, California",earthquake,,0.18,,17,reviewed,ci,ci
1992-07-03T14:05:56.780Z,34.203,-116.429,-0.944,2.8,mc,0,80.3,,0.128,ci,ci3034072,2016-02-10T11:12:58.936Z,"10km N of Yucca Valley, California",earthquake,,0.935,,33,reviewed,ci,ci
1992-07-03T13:50:30.280Z,35.147,-116.859,-0.43,2.86,mc,0,144.2,0.23,0.234,ci,ci3034067,2016-02-10T07:37:03.244Z,"20km SW of Fort Irwin, California",earthquake,,1.371,,65,reviewed,ci,ci
1992-07-03T13:23:50.390Z,35.188,-117.258,2.913,3.02,ml,0,86.1,,0.247,ci,ci3092973,2016-02-10T18:11:40.519Z,"39km NNW of Barstow, California",earthquake,,1.707,,17,reviewed,ci,ci
1992-07-03T13:22:38.340Z,35.857,-117.858,9.552,3.86,ml,0,77.6,,0.161,ci,ci3034057,2016-02-10T00:29:03.445Z,"10km SSE of Little Lake, California",earthquake,,0.446,,22,reviewed,ci,ci
1992-07-03T13:19:02.940Z,34.209,-116.81,-1.421,2.94,mc,0,52.5,,0.247,ci,ci3034055,2016-02-10T14:38:24.546Z,"7km SSE of Big Bear City, California",earthquake,,0.496,,88,reviewed,ci,ci
1992-07-03T13:12:37.600Z,34.214,-116.813,-1.155,2.67,mc,0,53,,0.209,ci,ci3034054,2016-02-10T21:51:55.445Z,"6km SSE of Big Bear City, California",earthquake,,0.334,,72,reviewed,ci,ci
1992-07-03T12:50:51.240Z,35.178,-117.255,3.633,2.5,mc,0,84.5,,0.261,ci,ci3034051,2016-02-10T00:29:01.898Z,"38km NW of Barstow, California",earthquake,,0.72,,63,reviewed,ci,ci
1992-07-03T12:48:56.120Z,34.165,-116.843,9.14,2.79,mc,0,47.1,,0.221,ci,ci3034049,2016-02-10T21:51:53.989Z,"11km S of Big Bear City, California",earthquake,,0.316,,75,reviewed,ci,ci
1992-07-03T12:32:24.360Z,34.538,-116.534,3.451,3.48,ml,0,66.3,,0.204,ci,ci3034047,2016-02-09T20:46:07.407Z,"40km WSW of Ludlow, California",earthquake,,0.612,,21,reviewed,ci,ci
1992-07-03T12:29:51.510Z,34.528,-116.539,-1.094,3.48,ml,0,66,,0.218,ci,ci3034045,2016-02-10T14:38:23.152Z,"40km ENE of Lucerne Valley, California",earthquake,,0.471,,32,reviewed,ci,ci
1992-07-03T12:29:32.520Z,34.536,-116.535,-1.356,2.5,mh,0,86.6,,0.222,ci,ci3092957,2016-02-10T21:51:52.487Z,"40km WSW of Ludlow, California",earthquake,,1.975,,0,reviewed,ci,ci
1992-07-03T12:15:42.500Z,34.179,-116.812,8,3.66,ml,0,33.8,,0.192,ci,ci3034044,2016-02-10T11:12:56.301Z,"10km SSE of Big Bear City, California",earthquake,,0.371,,28,reviewed,ci,ci
1992-07-03T11:56:17.150Z,34.092,-116.4,-0.874,3.28,ml,0,59.5,,0.211,ci,ci3034040,2016-02-10T11:12:54.744Z,"4km SE of Yucca Valley, California",earthquake,,0.406,,23,reviewed,ci,ci
1992-07-03T11:48:10.380Z,34.045,-116.355,0.891,2.78,mc,0,50.5,,0.225,ci,ci3092959,2016-02-10T07:37:01.982Z,"10km SE of Yucca Valley, California",earthquake,,0.488,,59,reviewed,ci,ci
1992-07-03T11:47:24.430Z,34.278,-116.794,0.195,2.88,mc,0,82.8,,0.198,ci,ci3034038,2016-02-10T18:11:39.174Z,"5km ENE of Big Bear City, California",earthquake,,0.51,,85,reviewed,ci,ci
1992-07-03T11:40:27.480Z,33.944,-116.304,3.143,3.38,ml,0,42.6,,0.189,ci,ci3034037,2016-02-10T00:29:00.219Z,"16km NNE of Thousand Palms, California",earthquake,,0.138,,23,reviewed,ci,ci
1992-07-03T11:35:07.770Z,34.615,-116.6,3.832,2.74,mc,0,61.2,,0.201,ci,ci3034036,2016-02-09T20:46:05.960Z,"39km ENE of Lucerne Valley, California",earthquake,,0.17,,76,reviewed,ci,ci
1992-07-03T11:23:58.730Z,34.203,-116.852,3.445,2.58,mc,0,54.1,,0.155,ci,ci3034033,2016-02-10T14:38:21.787Z,"6km S of Big Bear City, California",earthquake,,0.656,,49,reviewed,ci,ci
1992-07-03T11:23:56.610Z,34.204,-116.855,4.178,2.6,mc,0,79.8,,0.108,ci,ci3093356,2016-02-10T18:11:36.349Z,"6km S of Big Bear City, California",earthquake,,,,50,reviewed,ci,ci
1992-07-03T11:19:52.750Z,34.047,-116.357,0.373,2.87,mc,0,50.5,,0.203,ci,ci3034032,2016-02-09T20:46:03.307Z,"10km SE of Yucca Valley, California",earthquake,,0.388,,69,reviewed,ci,ci
1992-07-03T11:00:45.430Z,34.361,-116.521,4.349,2.82,mc,0,103.6,,0.138,ci,ci3093012,2016-02-10T04:05:41.922Z,"29km NNW of Yucca Valley, California",earthquake,,4.025,,66,reviewed,ci,ci
1992-07-03T11:00:25.630Z,34.061,-116.368,3.691,2.69,mc,0,54.2,,0.174,ci,ci3034024,2016-02-10T04:05:40.567Z,"8km SE of Yucca Valley, California",earthquake,,0.319,,76,reviewed,ci,ci
1992-07-03T10:53:50.320Z,33.941,-116.307,3.123,3.22,ml,0,43.8,,0.214,ci,ci3034022,2016-02-10T07:36:59.895Z,"16km NNE of Thousand Palms, California",earthquake,,0.15,,19,reviewed,ci,ci
1992-07-03T10:52:12.370Z,34.632,-116.637,5.005,2.63,mc,0,96.1,,0.196,ci,ci3034020,2016-02-10T04:05:39.181Z,"37km NE of Lucerne Valley, California",earthquake,,,,48,reviewed,ci,ci
1992-07-03T10:40:07.600Z,34.201,-116.868,1.628,3.77,ml,0,67.8,,0.16,ci,ci3034017,2016-02-10T14:38:20.265Z,"6km SE of Big Bear Lake, California",earthquake,,0.144,,28,reviewed,ci,ci
1992-07-03T10:35:35.410Z,34.632,-116.597,3.612,3.09,ml,0,112.3,,0.212,ci,ci3034014,2016-02-09T20:46:00.651Z,"40km ENE of Lucerne Valley, California",earthquake,,0.126,,17,reviewed,ci,ci
1992-07-03T10:30:01.140Z,34.058,-116.433,-0.009,3.87,ml,0,116.7,,0.204,ci,ci3034013,2016-02-10T04:05:37.886Z,"6km S of Yucca Valley, California",earthquake,,0.471,,30,reviewed,ci,ci
1992-07-03T10:24:34.200Z,34.085,-116.386,-0.955,3.2,ml,0,35,,0.173,ci,ci3034012,2016-02-10T21:51:49.866Z,"5km SE of Yucca Valley, California",earthquake,,0.507,,21,reviewed,ci,ci
1992-07-03T10:15:22.290Z,34.212,-116.836,6.654,2.88,mc,0,52.3,,0.174,ci,ci3034011,2016-02-10T14:38:18.727Z,"6km S of Big Bear City, California",earthquake,,0.941,,90,reviewed,ci,ci
1992-07-03T10:07:53.760Z,34.092,-116.854,0.83,2.95,mc,0,58.7,,0.161,ci,ci3034007,2016-02-09T20:45:59.195Z,"18km SSE of Big Bear Lake, California",earthquake,,0.196,,87,reviewed,ci,ci
1992-07-03T09:51:50.700Z,34.473,-116.509,0.176,2.81,mc,0,67.9,,0.189,ci,ci3034004,2016-02-10T04:05:36.436Z,"39km NE of Big Bear City, California",earthquake,,0.605,,55,reviewed,ci,ci
1992-07-03T09:49:32.550Z,34.967,-116.934,0.505,3.79,ml,0,62.6,,0.233,ci,ci3034002,2016-02-10T11:12:50.866Z,"11km NE of Barstow, California",earthquake,,0.55,,30,reviewed,ci,ci
1992-07-03T09:33:23.170Z,34.621,-116.654,5.742,3.01,ml,0,57.8,,0.157,ci,ci3034001,2016-02-10T18:11:34.998Z,"35km NE of Lucerne Valley, California",earthquake,,0.496,,21,reviewed,ci,ci
1992-07-03T09:24:13.190Z,34.63,-116.624,5.005,2.5,mc,0,49.4,0.04876,0.209,ci,ci3034000,2016-02-10T21:51:46.872Z,"38km ENE of Lucerne Valley, California",earthquake,,,,33,reviewed,ci,ci
1992-07-03T09:13:48.350Z,34.254,-116.432,1.982,2.92,mc,0,125.4,,0.198,ci,ci3033998,2016-02-10T07:36:58.451Z,"16km N of Yucca Valley, California",earthquake,,1.069,,54,reviewed,ci,ci
1992-07-03T09:13:43.870Z,34.315,-116.81,-1.415,2.79,mc,0,90,,0.122,ci,ci3092939,2016-02-09T20:45:57.491Z,"7km NNE of Big Bear City, California",earthquake,,0.522,,85,reviewed,ci,ci
1992-07-03T09:07:22.960Z,34.634,-116.51,3.18,2.8,mc,0,58.3,,0.209,ci,ci3033996,2016-02-10T11:12:49.357Z,"33km WSW of Ludlow, California",earthquake,,0.884,,57,reviewed,ci,ci
1992-07-03T09:04:23.140Z,34.263,-116.737,-1.556,2.92,mc,0,61.7,,0.13,ci,ci3033995,2016-02-10T14:38:17.276Z,"10km E of Big Bear City, California",earthquake,,0.312,,91,reviewed,ci,ci
1992-07-03T08:42:08.040Z,33.986,-116.4,-0.553,3.13,ml,0,39.5,,0.175,ci,ci3093142,2016-02-10T04:05:32.507Z,"10km ENE of Desert Hot Springs, California",earthquake,,0.595,,20,reviewed,ci,ci
1992-07-03T08:41:30.850Z,33.983,-116.403,0.027,2.92,mc,0,34.6,,0.194,ci,ci3033989,2016-02-10T00:28:54.792Z,"9km ENE of Desert Hot Springs, California",earthquake,,0.457,,84,reviewed,ci,ci
1992-07-03T08:39:52.530Z,34.269,-116.434,1.459,2.55,mc,0,55.2,,0.121,ci,ci3033986,2016-02-10T00:28:52.593Z,"17km N of Yucca Valley, California",earthquake,,1.012,,30,reviewed,ci,ci
1992-07-03T08:32:49.490Z,35.687,-117.62,3.844,2.57,mc,0,108.8,,0.176,ci,ci3033985,2016-02-10T21:51:45.500Z,"9km NE of Ridgecrest, California",earthquake,,0.213,,46,reviewed,ci,ci
1992-07-03T08:30:27.190Z,34.632,-116.522,1.952,3,ml,0,64.3,,0.224,ci,ci3033984,2016-02-10T11:12:46.756Z,"35km WSW of Ludlow, California",earthquake,,0.434,,21,reviewed,ci,ci
1992-07-03T08:05:06.930Z,34.151,-116.435,4.159,2.96,ml,0,42.9,,0.22,ci,ci3033975,2016-02-10T00:28:51.211Z,"4km N of Yucca Valley, California",earthquake,,1.613,,24,reviewed,ci,ci
1992-07-03T07:50:32.530Z,34.195,-116.799,1.134,3.4,ml,0,34.4,,0.144,ci,ci3033974,2016-02-10T14:38:15.855Z,"8km SSE of Big Bear City, California",earthquake,,0.277,,25,reviewed,ci,ci
1992-07-03T07:44:25.690Z,34.61,-116.641,9.222,2.62,mc,0,58.6,,0.144,ci,ci3033971,2016-02-10T18:11:31.870Z,"35km ENE of Lucerne Valley, California",earthquake,,0.482,,65,reviewed,ci,ci
1992-07-03T07:39:28.060Z,34.396,-116.465,5.102,2.57,mc,0,60.3,,0.249,ci,ci3033969,2016-02-10T11:12:40.802Z,"32km N of Yucca Valley, California",earthquake,,,,62,reviewed,ci,ci
1992-07-03T07:27:33.490Z,36.015,-117.607,0.208,2.61,mc,0,200,0.1308,0.179,ci,ci3092727,2016-02-10T11:12:39.525Z,"28km ENE of Little Lake, California",earthquake,,0.413,,27,reviewed,ci,ci
1992-07-03T07:14:09.140Z,34.578,-116.727,5.734,3.17,mh,0,216.4,0.7926,0.264,ci,ci3217138,2016-02-10T11:12:38.212Z,"27km NE of Lucerne Valley, California",earthquake,,,,12,reviewed,ci,ci
1992-07-03T07:07:23.270Z,34.048,-116.36,0.343,2.84,mc,0,48.3,,0.187,ci,ci3033954,2016-02-10T00:28:48.572Z,"10km SE of Yucca Valley, California",earthquake,,0.395,,77,reviewed,ci,ci
1992-07-03T06:47:38.900Z,34.564,-116.451,5.07,2.53,mc,0,142.6,,0.129,ci,ci3033945,2016-02-10T11:12:37.044Z,"32km WSW of Ludlow, California",earthquake,,,,52,reviewed,ci,ci
1992-07-03T06:42:34.020Z,34.199,-116.822,9.583,2.5,mc,0,77.6,,0.152,ci,ci3095771,2016-02-10T04:05:29.492Z,"7km SSE of Big Bear City, California",earthquake,,1.175,,42,reviewed,ci,ci
1992-07-03T06:27:32.730Z,34.424,-116.511,2.182,2.61,mc,0,66.7,,0.082,ci,ci3033938,2016-02-10T11:12:33.297Z,"35km NNW of Yucca Valley, California",earthquake,,0.852,,57,reviewed,ci,ci
1992-07-03T06:23:03.680Z,34.124,-116.412,1.822,2.59,mc,0,69.4,,0.144,ci,ci3034341,2016-02-10T18:11:24.266Z,"2km ENE of Yucca Valley, California",earthquake,,0.551,,46,reviewed,ci,ci
1992-07-03T06:22:40.820Z,34.126,-116.405,2.077,2.55,mc,0,68.2,,0.11,ci,ci3033935,2016-02-10T00:28:45.469Z,"3km ENE of Yucca Valley, California",earthquake,,0.545,,72,reviewed,ci,ci
1992-07-03T05:55:42.230Z,34.018,-116.349,2.012,3.42,ml,0,43.8,,0.172,ci,ci3033926,2016-02-10T00:28:42.921Z,"13km SE of Yucca Valley, California",earthquake,,0.278,,19,reviewed,ci,ci
1992-07-03T05:54:04.610Z,34.413,-116.515,-0.798,2.53,mc,0,115.6,,0.087,ci,ci3033925,2016-02-10T11:12:30.724Z,"34km NNW of Yucca Valley, California",earthquake,,1.235,,25,reviewed,ci,ci
1992-07-03T05:28:06.350Z,34.249,-116.723,1.976,2.64,mc,0,117.5,,0.14,ci,ci3033919,2016-02-10T11:12:29.429Z,"11km E of Big Bear City, California",earthquake,,0.277,,73,reviewed,ci,ci
1992-07-03T05:22:44.770Z,34.11,-116.8766667,0.604,2.65,mc,15,64,,0.13,ci,ci3034243,2016-04-02T02:19:39.232Z,"15km SSE of Big Bear Lake, CA",earthquake,0.44,0.6,,41,reviewed,ci,ci
1992-07-03T05:21:11.790Z,34.5931667,-116.6031667,4.634,2.66,mc,29,61,,0.19,ci,ci3033910,2016-04-01T23:03:20.728Z,"37km ENE of Lucerne Valley, CA",earthquake,0.38,31.61,,68,reviewed,ci,ci
1992-07-03T05:14:38.810Z,34.292,-116.452,3.732,2.53,mc,0,109.9,,0.151,ci,ci3033908,2016-02-10T07:36:44.322Z,"20km N of Yucca Valley, California",earthquake,,0.253,,28,reviewed,ci,ci
1992-07-03T05:12:29.720Z,34.549,-116.784,-0.919,2.71,mc,0,50.5,,0.147,ci,ci3091897,2016-02-10T04:05:20.565Z,"20km NE of Lucerne Valley, California",earthquake,,0.514,,73,reviewed,ci,ci
1992-07-03T05:10:56.700Z,34.12,-116.992,2.339,3.04,ml,0,40.5,,0.174,ci,ci3033907,2016-02-10T04:05:19.234Z,"11km NNE of Yucaipa, California",earthquake,,0.164,,19,reviewed,ci,ci
1992-07-03T05:05:16.400Z,35.037,-117.021,-0.853,2.85,ml,0,158.6,,0.16,ci,ci3034217,2016-02-10T07:36:41.781Z,"15km N of Barstow, California",earthquake,,2.795,,18,reviewed,ci,ci
1992-07-03T05:05:05.900Z,35.05,-116.989,2.78,2.8,mh,0,79.6,,0.18,ci,ci3033905,2016-02-10T14:38:06.851Z,"17km N of Barstow, California",earthquake,,0.71,,0,reviewed,ci,ci
1992-07-03T05:00:50.580Z,34.397,-116.457,2.132,2.56,mc,0,212.6,,0.067,ci,ci3033904,2016-02-10T04:05:17.833Z,"32km N of Yucca Valley, California",earthquake,,0.764,,65,reviewed,ci,ci
1992-07-03T04:58:47.810Z,34.579,-116.546,3.093,2.53,mc,0,65.2,,0.173,ci,ci3033903,2016-02-10T00:28:37.573Z,"39km WSW of Ludlow, California",earthquake,,0.598,,70,reviewed,ci,ci
1992-07-03T04:30:46.400Z,34.094,-116.998,1.679,2.95,mc,0,97.3,,0.121,ci,ci3033888,2016-02-10T11:12:22.756Z,"8km NNE of Yucaipa, California",earthquake,,0.316,,58,reviewed,ci,ci
1992-07-03T04:19:41.730Z,34.22,-116.788,0.987,3.4,ml,0,35.1,,0.147,ci,ci3033887,2016-02-10T21:51:31.891Z,"7km SE of Big Bear City, California",earthquake,,0.221,,27,reviewed,ci,ci
1992-07-03T04:15:50.380Z,34.21,-116.771,8.677,4.08,ml,0,35.4,,0.17,ci,ci3033884,2016-02-10T18:11:19.171Z,"9km SE of Big Bear City, California",earthquake,,0.381,,20,reviewed,ci,ci
1992-07-03T04:10:48.540Z,34.119,-116.416,1.846,3.42,ml,0,34.9,,0.235,ci,ci3095614,2016-02-10T00:28:32.016Z,"2km ENE of Yucca Valley, California",earthquake,,0.243,,26,reviewed,ci,ci
1992-07-03T03:53:09.820Z,34.626,-116.51,8.034,2.77,mc,0,67.2,,0.16,ci,ci3033880,2016-02-10T11:12:21.411Z,"34km WSW of Ludlow, California",earthquake,,1.205,,74,reviewed,ci,ci
1992-07-03T03:52:02.520Z,34.013,-116.342,3.795,2.76,mc,0,53,0.08261,0.151,ci,ci3034087,2016-02-10T11:12:19.668Z,"14km S of Joshua Tree, California",earthquake,,0.685,,14,reviewed,ci,ci
1992-07-03T03:51:22.440Z,34.063,-116.366,1.132,2.94,ml,0,45.2,,0.171,ci,ci3033879,2016-02-10T14:38:01.130Z,"8km SE of Yucca Valley, California",earthquake,,0.273,,22,reviewed,ci,ci
1992-07-03T03:39:40.950Z,34.983,-116.947,4.431,2.84,mc,0,61.9,,0.162,ci,ci3033876,2016-02-10T00:28:30.466Z,"12km NE of Barstow, California",earthquake,,0.236,,79,reviewed,ci,ci
1992-07-03T03:14:23.690Z,35.569,-116.908,5.192,2.66,mc,0,192,,0.17,ci,ci3033863,2016-02-10T00:28:27.963Z,"40km NNW of Fort Irwin, California",earthquake,,,,40,reviewed,ci,ci
1992-07-03T02:58:40.810Z,34.461,-116.517,3.212,2.58,mc,0,118.4,,0.081,ci,ci3033860,2016-02-10T00:28:26.745Z,"37km NE of Big Bear City, California",earthquake,,0.902,,62,reviewed,ci,ci
1992-07-03T02:47:45.010Z,34.269,-116.746,-0.312,2.68,ml,0,102.7,,0.104,ci,ci3033851,2016-02-10T04:05:08.128Z,"9km E of Big Bear City, California",earthquake,,0.632,,9,reviewed,ci,ci
1992-07-03T02:40:50.960Z,33.169,-115.645,4.239,3.88,ml,0,104.9,0.09075,0.243,ci,ci3033898,2016-02-09T20:45:41.685Z,"13km WNW of Calipatria, California",earthquake,,0.232,,7,reviewed,ci,ci
1992-07-03T02:39:39.880Z,34.298,-116.829,1.095,2.72,mc,0,131.8,,0.175,ci,ci3033917,2016-02-10T14:37:54.765Z,"4km NNE of Big Bear City, California",earthquake,,0.289,,54,reviewed,ci,ci
1992-07-03T02:37:46.880Z,33.165,-115.642,4.787,3.03,ml,0,49.2,,0.273,ci,ci3033848,2016-02-10T21:51:18.584Z,"13km WNW of Calipatria, California",earthquake,,0.166,,7,reviewed,ci,ci
1992-07-03T02:12:16.330Z,34.348,-116.666,-1.444,2.61,mc,0,41.4,,0.126,ci,ci3033838,2016-02-10T14:37:52.183Z,"19km ENE of Big Bear City, California",earthquake,,0.441,,61,reviewed,ci,ci
1992-07-03T02:10:10.560Z,37.3691667,-120.0403333,20.092,2.63,md,24,166,0.2414,0.05,nc,nc302444,2016-12-19T14:05:51.830Z,"Central California",earthquake,0.27,0.18,0.19,36,reviewed,nc,nc
1992-07-03T02:08:45.300Z,34.843,-116.63,4.964,2.89,mc,0,66.2,,0.187,ci,ci3033836,2016-02-10T11:12:12.314Z,"36km E of Barstow, California",earthquake,,29.062,,77,reviewed,ci,ci
1992-07-03T01:55:08.890Z,34.064,-116.37,2.337,2.52,mc,0,54.9,,0.183,ci,ci3095590,2016-02-10T18:11:08.914Z,"8km SE of Yucca Valley, California",earthquake,,0.339,,51,reviewed,ci,ci
1992-07-03T01:52:27.120Z,34.129,-116.999,2.209,2.66,mc,0,26.2,,0.162,ci,ci3095587,2016-02-10T18:11:07.586Z,"11km NNE of Yucaipa, California",earthquake,,0.167,,71,reviewed,ci,ci
1992-07-03T01:38:36.720Z,34.574,-116.497,5.093,3.34,ml,0,57.7,,0.165,ci,ci3033825,2016-02-10T21:51:13.319Z,"35km WSW of Ludlow, California",earthquake,,,,27,reviewed,ci,ci
1992-07-03T01:28:51.270Z,34.283,-116.696,-1.756,2.86,mc,0,66.6,,0.161,ci,ci3091857,2016-02-10T21:51:10.719Z,"14km E of Big Bear City, California",earthquake,,0.505,,77,reviewed,ci,ci
1992-07-03T01:28:14.920Z,34.635,-116.636,4.164,2.5,mc,0,74.9,,0.16,ci,ci3033820,2016-02-10T00:28:20.514Z,"37km NE of Lucerne Valley, California",earthquake,,0.459,,60,reviewed,ci,ci
1992-07-03T01:21:13.300Z,34.421,-116.508,2.482,2.5,mc,0,66.8,,0.118,ci,ci3033816,2016-02-10T04:04:59.350Z,"35km NNW of Yucca Valley, California",earthquake,,0.402,,39,reviewed,ci,ci
1992-07-03T01:18:35.070Z,34.244,-116.389,-0.871,2.93,mc,0,65.3,,0.154,ci,ci3033815,2016-02-10T11:12:08.644Z,"14km NNW of Joshua Tree, California",earthquake,,0.463,,82,reviewed,ci,ci
1992-07-03T01:05:50.360Z,34.009,-116.349,3.507,2.71,mc,0,145.7,0.0358,0.158,ci,ci3034048,2016-02-10T14:37:49.638Z,"14km SSE of Yucca Valley, California",earthquake,,0.284,,8,reviewed,ci,ci
1992-07-03T01:05:47.750Z,34.2421667,-116.8851667,8.264,2.94,mc,34,67,,0.13,ci,ci3033807,2016-04-01T23:02:58.891Z,"2km E of Big Bear Lake, CA",earthquake,0.34,1.1,,82,reviewed,ci,ci
1992-07-03T01:01:58.540Z,34.075,-116.393,2.083,3,ml,0,45.1,,0.208,ci,ci3033803,2016-02-10T04:04:56.701Z,"6km SE of Yucca Valley, California",earthquake,,0.266,,15,reviewed,ci,ci
1992-07-03T00:45:07.670Z,34.269,-116.738,3.489,2.95,ml,0,121.6,,0.17,ci,ci3033794,2016-02-10T14:37:44.734Z,"10km E of Big Bear City, California",earthquake,,5.339,,20,reviewed,ci,ci
1992-07-03T00:42:00.140Z,34.397,-116.514,0.162,2.5,mh,0,106.8,,0.145,ci,ci3095523,2016-04-01T19:52:52.365Z,"32km NNW of Yucca Valley, CA",earthquake,,0.707,,0,reviewed,ci,ci
1992-07-03T00:29:05.250Z,34.116,-116.377,0.566,2.89,ml,0,36.9,,0.174,ci,ci2103144,2016-02-09T20:45:28.502Z,"5km E of Yucca Valley, California",earthquake,,0.584,,19,reviewed,ci,ci
1992-07-03T00:28:38.280Z,34.161,-116.4,-1.093,2.66,mc,0,46.8,,0.135,ci,ci2103141,2016-02-09T20:45:27.088Z,"6km NNE of Yucca Valley, California",earthquake,,0.906,,61,reviewed,ci,ci
1992-07-03T00:28:20.920Z,34.212,-116.809,-1.037,2.53,mc,0,89.5,,0.188,ci,ci3033784,2016-02-10T21:51:05.387Z,"6km SSE of Big Bear City, California",earthquake,,0.617,,67,reviewed,ci,ci
1992-07-03T00:22:11.830Z,34.15,-116.4,4.572,2.52,mc,0,71.3,,0.16,ci,ci3034021,2016-02-10T18:11:03.575Z,"5km NE of Yucca Valley, California",earthquake,,0.122,,55,reviewed,ci,ci
1992-07-03T00:20:31.580Z,34.0991667,-116.9853333,2.547,2.64,mc,19,69,,0.13,ci,ci3033781,2016-04-02T12:00:32.135Z,"9km NE of Yucaipa, CA",earthquake,0.37,0.53,,11,reviewed,ci,ci
1992-07-02T23:59:13.400Z,34.617,-116.603,8.322,2.78,mc,0,60.9,,0.188,ci,ci3033772,2016-02-10T00:28:08.456Z,"39km ENE of Lucerne Valley, California",earthquake,,0.41,,76,reviewed,ci,ci
1992-07-02T23:57:05.080Z,34.069,-116.374,0.823,2.75,mc,0,100.9,,0.183,ci,ci3033770,2016-02-10T04:04:52.784Z,"7km SE of Yucca Valley, California",earthquake,,0.528,,45,reviewed,ci,ci
1992-07-02T23:22:33.350Z,34.974,-116.939,0.471,3.2,ml,0,62.3,0.08228,0.199,ci,ci3033758,2016-02-10T11:11:58.311Z,"11km NE of Barstow, California",earthquake,,0.963,,21,reviewed,ci,ci
1992-07-02T23:22:26.490Z,34.935,-116.917,-0.843,2.5,mh,0,169.8,0.1063,0.155,ci,ci3091848,2016-02-10T21:51:02.658Z,"10km ENE of Barstow, California",earthquake,,3.774,,0,reviewed,ci,ci
1992-07-02T23:13:38.540Z,34.147,-116.417,-0.948,2.94,ml,0,42.2,,0.171,ci,ci3091845,2016-02-10T07:36:15.892Z,"4km NNE of Yucca Valley, California",earthquake,,0.686,,20,reviewed,ci,ci
